route_id,city,road_name,highway,start_lat,start_lng,end_lat,end_lng,length_m,sinuosity,max_heading_change_deg,sv_coverage,status,geometry_wkt
SR_00098,"Kochi, Kerala, India",TD Road,tertiary,9.975819999999999,76.28195,9.9765912,76.2817108,89.23,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.28195 9.975819999999999, 76.2817108 9.9765912)"
SR_00099,"Kochi, Kerala, India",Narakathara Road,unclassified,9.975819999999999,76.28195,9.9763747,76.2842285,257.22,1.0,0.64,,candidate_no_sv_check,"LINESTRING (76.28195 9.975819999999999, 76.2833405 9.9761649, 76.2842285 9.9763747)"
SR_00100,"Kochi, Kerala, India",Convent Road,tertiary,9.976666199999999,76.283195,9.9765559,76.2841753,108.19,1.0003,2.58,,candidate_no_sv_check,"LINESTRING (76.283195 9.976666199999999, 76.2836528 9.976625699999998, 76.2841753 9.9765559)"
SR_00101,"Kochi, Kerala, India",Narakathara Road,unclassified,9.9763747,76.2842285,9.975819999999999,76.28195,257.22,1.0,0.64,,candidate_no_sv_check,"LINESTRING (76.2842285 9.9763747, 76.2833405 9.9761649, 76.28195 9.975819999999999)"
SR_00102,"Kochi, Kerala, India",Cannon Shed Road,tertiary,9.974310699999998,76.2824608,9.973721799999996,76.2809837,174.54,1.0,1.03,,candidate_no_sv_check,"LINESTRING (76.2824608 9.974310699999998, 76.2813356 9.9738621, 76.2812264 9.973817800000003, 76.2811183 9.973773799999998, 76.2809837 9.973721799999996)"
SR_00103,"Kochi, Kerala, India",TD Road,tertiary,9.974310699999998,76.2824608,9.9750801,76.2822027,89.69,1.0002,2.38,,candidate_no_sv_check,"LINESTRING (76.2824608 9.974310699999998, 76.2823786 9.974579899999998, 76.2822027 9.9750801)"
SR_00104,"Kochi, Kerala, India",Cannon Shed Road,tertiary,9.973721799999996,76.2809837,9.974310699999998,76.2824608,174.54,1.0,1.03,,candidate_no_sv_check,"LINESTRING (76.2809837 9.973721799999996, 76.2811183 9.973773799999998, 76.2812264 9.973817800000003, 76.2813356 9.9738621, 76.2824608 9.974310699999998)"
SR_00105,"Kochi, Kerala, India",TD Road,tertiary,9.9750801,76.2822027,9.974310699999998,76.2824608,89.69,1.0002,2.38,,candidate_no_sv_check,"LINESTRING (76.2822027 9.9750801, 76.2823786 9.974579899999998, 76.2824608 9.974310699999998)"
SR_00106,"Kochi, Kerala, India",Electronics Street,unclassified,9.9642217,76.2872091,9.9634624,76.28741970000002,87.09,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2872091 9.9642217, 76.28741970000002 9.9634624)"
SR_00107,"Kochi, Kerala, India",Electronics Street,unclassified,9.9634624,76.28741970000002,9.9642217,76.2872091,87.09,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.28741970000002 9.9634624, 76.2872091 9.9642217)"
SR_00108,"Kochi, Kerala, India",Kolathery Road,residential,9.950299900000001,76.3313623,9.9498111,76.33034910000002,123.54,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3313623 9.950299900000001, 76.33034910000002 9.9498111)"
SR_00109,"Kochi, Kerala, India",Ettumanoor - Ernakulam Road,primary,9.950299900000001,76.3313623,9.9515797,76.3306129,163.66,1.0,0.33,,candidate_no_sv_check,"LINESTRING (76.3313623 9.950299900000001, 76.3312611 9.9504743, 76.3310565 9.950822299999999, 76.3310132 9.950896, 76.3309111 9.9510696, 76.3307409 9.9513608, 76.3306129 9.9515797)"
SR_00110,"Kochi, Kerala, India",Chittoor Road,secondary,9.968632200000002,76.287807,9.9703301,76.287155,200.92,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.287807 9.968632200000002, 76.287155 9.9703301)"
SR_00111,"Kochi, Kerala, India",Chittoor Road,secondary,9.9703301,76.287155,9.968632200000002,76.287807,200.92,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.287155 9.9703301, 76.287807 9.968632200000002)"
SR_00112,"Kochi, Kerala, India",Karakkat Road,tertiary,9.9703301,76.287155,9.970727100000001,76.288582,162.72,1.0014,6.32,,candidate_no_sv_check,"LINESTRING (76.287155 9.9703301, 76.2879957 9.970603700000002, 76.2883869 9.9706851, 76.288582 9.970727100000001)"
SR_00113,"Kochi, Kerala, India",Chittoor Road,secondary,9.9703301,76.287155,9.9716785,76.2865193,164.7,1.0006,4.03,,candidate_no_sv_check,"LINESTRING (76.287155 9.9703301, 76.2869044 9.970910999999996, 76.286871 9.970988499999999, 76.2868442 9.971050699999996, 76.2865193 9.9716785)"
SR_00114,"Kochi, Kerala, India",South Railway Station Road,tertiary,9.968631599999998,76.2892562,9.968712099999996,76.2903194,116.92,1.0001,2.03,,candidate_no_sv_check,"LINESTRING (76.2892562 9.968631599999998, 76.2899419 9.968692099999997, 76.2903194 9.968712099999996)"
SR_00115,"Kochi, Kerala, India",Kalathiparambil Road,unclassified,9.968631599999998,76.2892562,9.966829,76.2898478,209.88,1.0011,4.5,,candidate_no_sv_check,"LINESTRING (76.2892562 9.968631599999998, 76.2894223 9.9681642, 76.2896028 9.967677299999998, 76.2896631 9.9675148, 76.28974240000001 9.967270300000001, 76.2898478 9.966829)"
SR_00116,"Kochi, Kerala, India",Swami Chinmayananda Road,secondary,9.968577300000002,76.2872401,9.968436399999996,76.2861566,119.81,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2872401 9.968577300000002, 76.2861566 9.968436399999996)"
SR_00117,"Kochi, Kerala, India",Chittoor Road,secondary,9.967974099999998,76.2880705,9.967265599999996,76.2882385,80.52,1.0004,3.04,,candidate_no_sv_check,"LINESTRING (76.2880705 9.967974099999998, 76.2881732 9.967575100000001, 76.2881975 9.967477700000002, 76.2882385 9.967265599999996)"
SR_00118,"Kochi, Kerala, India",South Railway Station Road,tertiary,9.968712099999996,76.2903194,9.968631599999998,76.2892562,116.92,1.0001,2.03,,candidate_no_sv_check,"LINESTRING (76.2903194 9.968712099999996, 76.2899419 9.968692099999997, 76.2892562 9.968631599999998)"
SR_00119,"Kochi, Kerala, India",Swami Vivekananda Road,tertiary,9.968712099999996,76.2903194,9.9710961,76.2898716,268.24,1.0002,3.76,,candidate_no_sv_check,"LINESTRING (76.2903194 9.968712099999996, 76.2902563 9.969126199999998, 76.2901665 9.969532800000001, 76.2899809 9.9705495, 76.2898716 9.9710961)"
SR_00120,"Kochi, Kerala, India",Warehousing Corporation Road,unclassified,9.968712099999996,76.2903194,9.9667905,76.2907003,216.69,1.0005,5.59,,candidate_no_sv_check,"LINESTRING (76.2903194 9.968712099999996, 76.2903458 9.9685295, 76.2903873 9.968254599999998, 76.29046940000002 9.9679306, 76.2905577 9.967516299999996, 76.2905796 9.967403999999998, 76.2906531 9.967021599999999, 76.2907003 9.9667905)"
SR_00121,"Kochi, Kerala, India",Karakkat Road,tertiary,9.9710961,76.2898716,9.9708691,76.28914810000002,83.2,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2898716 9.9710961, 76.28914810000002 9.9708691)"
SR_00122,"Kochi, Kerala, India",Swami Vivekananda Road,tertiary,9.9710961,76.2898716,9.968712099999996,76.2903194,268.24,1.0002,3.76,,candidate_no_sv_check,"LINESTRING (76.2898716 9.9710961, 76.2899809 9.9705495, 76.2901665 9.969532800000001, 76.2902563 9.969126199999998, 76.2903194 9.968712099999996)"
SR_00123,"Kochi, Kerala, India",Warehousing Corporation Road,unclassified,9.9667905,76.2907003,9.968712099999996,76.2903194,216.69,1.0005,5.59,,candidate_no_sv_check,"LINESTRING (76.2907003 9.9667905, 76.2906531 9.967021599999999, 76.2905796 9.967403999999998, 76.2905577 9.967516299999996, 76.29046940000002 9.9679306, 76.2903873 9.968254599999998, 76.2903458 9.9685295, 76.2903194 9.968712099999996)"
SR_00124,"Kochi, Kerala, India",Kalathiparambil Road,unclassified,9.966829,76.2898478,9.968631599999998,76.2892562,209.88,1.0011,4.5,,candidate_no_sv_check,"LINESTRING (76.2898478 9.966829, 76.28974240000001 9.967270300000001, 76.2896631 9.9675148, 76.2896028 9.967677299999998, 76.2894223 9.9681642, 76.2892562 9.968631599999998)"
SR_00125,"Kochi, Kerala, India",Kalathiparambil Road,unclassified,9.966829,76.2898478,9.964995699999996,76.2904249,212.63,1.0011,6.34,,candidate_no_sv_check,"LINESTRING (76.2898478 9.966829, 76.2899211 9.966671299999998, 76.2901477 9.965995799999998, 76.2904249 9.964995699999996)"
SR_00126,"Kochi, Kerala, India",,residential,9.970064900000002,76.288729,9.969896400000001,76.2879953,82.57,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.288729 9.970064900000002, 76.2879953 9.969896400000001)"
SR_00127,"Kochi, Kerala, India",Club Road,tertiary,9.9700446,76.2838112,9.969916799999998,76.2830887,80.46,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2838112 9.9700446, 76.2830887 9.969916799999998)"
SR_00128,"Kochi, Kerala, India",Thottekkat Road,unclassified,9.970341999999999,76.2837572,9.971855699999999,76.2833144,174.33,1.0002,2.41,,candidate_no_sv_check,"LINESTRING (76.2837572 9.970341999999999, 76.2836038 9.9709226, 76.2833144 9.971855699999999)"
SR_00129,"Kochi, Kerala, India",Layam Cross Road,residential,9.970341999999999,76.2837572,9.970533799999998,76.2847174,107.38,1.0,0.08,,candidate_no_sv_check,"LINESTRING (76.2837572 9.970341999999999, 76.2839688 9.970384500000002, 76.2847174 9.970533799999998)"
SR_00130,"Kochi, Kerala, India",Layam Road,tertiary,9.969631700000003,76.2849162,9.969842599999998,76.2856667,85.52,1.0,0.52,,candidate_no_sv_check,"LINESTRING (76.2849162 9.969631700000003, 76.2851291 9.969693, 76.2856667 9.969842599999998)"
SR_00131,"Kochi, Kerala, India",Layam Road,unclassified,9.969631700000003,76.2849162,9.970533799999998,76.2847174,102.12,1.0,0.03,,candidate_no_sv_check,"LINESTRING (76.2849162 9.969631700000003, 76.2848903 9.969749, 76.2847174 9.970533799999998)"
SR_00132,"Kochi, Kerala, India",Kochi - Dhanushkodi Road,trunk,9.9422019,76.3338427,9.942362199999998,76.3345664,81.31,1.0,0.34,,candidate_no_sv_check,"LINESTRING (76.3338427 9.9422019, 76.3340161 9.942239499999998, 76.3345664 9.942362199999998)"
SR_00133,"Kochi, Kerala, India",Kochi - Dhanushkodi Road,trunk,9.9422019,76.3338427,9.941753599999998,76.3329851,106.44,1.0013,6.27,,candidate_no_sv_check,"LINESTRING (76.3338427 9.9422019, 76.33356350000001 9.942081600000002, 76.3330952 9.9418161, 76.3329851 9.941753599999998)"
SR_00134,"Kochi, Kerala, India",Kochi - Dhanushkodi Road,trunk,9.942362199999998,76.3345664,9.9422019,76.3338427,81.31,1.0,0.34,,candidate_no_sv_check,"LINESTRING (76.3345664 9.942362199999998, 76.3340161 9.942239499999998, 76.3338427 9.9422019)"
SR_00135,"Kochi, Kerala, India",Kochi - Dhanushkodi Road,trunk,9.941753599999998,76.3329851,9.9422019,76.3338427,106.44,1.0013,6.27,,candidate_no_sv_check,"LINESTRING (76.3329851 9.941753599999998, 76.3330952 9.9418161, 76.33356350000001 9.942081600000002, 76.3338427 9.9422019)"
SR_00136,"Kochi, Kerala, India",,residential,9.943477999999999,76.3351385,9.943245500000002,76.3342366,102.18,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3351385 9.943477999999999, 76.3342366 9.943245500000002)"
SR_00137,"Kochi, Kerala, India",Kochi - Dhanushkodi Road,trunk,9.946503699999997,76.3336102,9.9458263,76.3339703,84.68,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3336102 9.946503699999997, 76.3339703 9.9458263)"
SR_00138,"Kochi, Kerala, India",,residential,9.946503699999997,76.3336102,9.9469388,76.3347356,132.55,1.0008,5.72,,candidate_no_sv_check,"LINESTRING (76.3336102 9.946503699999997, 76.3339845 9.9466693, 76.3343708 9.9467962, 76.3347356 9.9469388)"
SR_00139,"Kochi, Kerala, India",,residential,9.9467645,76.3334648,9.946555199999999,76.3326497,92.46,1.0015,6.67,,candidate_no_sv_check,"LINESTRING (76.3334648 9.9467645, 76.3332013 9.9466746, 76.3326497 9.946555199999999)"
SR_00140,"Kochi, Kerala, India",Kochi - Dhanushkodi Road,trunk,9.9458263,76.3339703,9.946503699999997,76.3336102,84.68,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3339703 9.9458263, 76.3336102 9.946503699999997)"
SR_00141,"Kochi, Kerala, India",,residential,9.9469388,76.3347356,9.946503699999997,76.3336102,132.55,1.0008,5.72,,candidate_no_sv_check,"LINESTRING (76.3347356 9.9469388, 76.3343708 9.9467962, 76.3339845 9.9466693, 76.3336102 9.946503699999997)"
SR_00142,"Kochi, Kerala, India",,residential,9.947711299999998,76.3329369,9.947295299999999,76.3317899,133.91,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3329369 9.947711299999998, 76.3317899 9.947295299999999)"
SR_00143,"Kochi, Kerala, India",,residential,9.947295299999999,76.3317899,9.947711299999998,76.3329369,133.91,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.3317899 9.947295299999999, 76.3329369 9.947711299999998)"
SR_00144,"Kochi, Kerala, India",Lt Unniyattil Karunakaran Road,tertiary,9.975538299999998,76.2805548,9.974952,76.2786257,221.24,1.0002,2.74,,candidate_no_sv_check,"LINESTRING (76.2805548 9.975538299999998, 76.2804016 9.975500599999997, 76.2801653 9.975430400000002, 76.2795437 9.9752443, 76.2786257 9.974952)"
SR_00145,"Kochi, Kerala, India",Lt Unniyattil Karunakaran Road,tertiary,9.974952,76.2786257,9.975538299999998,76.2805548,221.24,1.0002,2.74,,candidate_no_sv_check,"LINESTRING (76.2786257 9.974952, 76.2795437 9.9752443, 76.2801653 9.975430400000002, 76.2804016 9.975500599999997, 76.2805548 9.975538299999998)"
SR_00146,"Kochi, Kerala, India",Park Avenue,primary,9.974952,76.2786257,9.973235099999997,76.2795199,213.7,1.0001,1.22,,candidate_no_sv_check,"LINESTRING (76.2786257 9.974952, 76.27890120000002 9.974401399999998, 76.2790992 9.974025999999999, 76.2793948 9.973474199999997, 76.2795199 9.973235099999997)"
SR_00147,"Kochi, Kerala, India",Syrian Church Road,unclassified,9.982965399999998,76.27525,9.983319599999998,76.2765913,152.17,1.0,0.73,,candidate_no_sv_check,"LINESTRING (76.27525 9.982965399999998, 76.2761906 9.9832107, 76.2764362 9.9832781, 76.2765913 9.983319599999998)"
SR_00148,"Kochi, Kerala, India",Broadway,tertiary,9.982965399999998,76.27525,9.984121000000002,76.2746383,144.72,1.0027,5.71,,candidate_no_sv_check,"LINESTRING (76.27525 9.982965399999998, 76.2750999 9.983299499999998, 76.2749487 9.983608699999998, 76.2748751 9.983764099999998, 76.2747619 9.983951900000001, 76.2746383 9.984121000000002)"
SR_00149,"Kochi, Kerala, India",Basin Road,unclassified,9.983319599999998,76.2765913,9.9847524,76.2761024,167.28,1.0,1.16,,candidate_no_sv_check,"LINESTRING (76.2765913 9.983319599999998, 76.2764749 9.983643899999997, 76.2761024 9.9847524)"
SR_00150,"Kochi, Kerala, India",Syrian Church Road,unclassified,9.983319599999998,76.2765913,9.982965399999998,76.27525,152.17,1.0,0.73,,candidate_no_sv_check,"LINESTRING (76.2765913 9.983319599999998, 76.2764362 9.9832781, 76.2761906 9.9832107, 76.27525 9.982965399999998)"
SR_00151,"Kochi, Kerala, India",Broadway,tertiary,9.984121000000002,76.2746383,9.982965399999998,76.27525,144.72,1.0027,5.71,,candidate_no_sv_check,"LINESTRING (76.2746383 9.984121000000002, 76.2747619 9.983951900000001, 76.2748751 9.983764099999998, 76.2749487 9.983608699999998, 76.2750999 9.983299499999998, 76.27525 9.982965399999998)"
SR_00152,"Kochi, Kerala, India",Market Road,tertiary,9.9805673,76.2783919,9.979375399999999,76.2786124,134.01,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2783919 9.9805673, 76.2785015 9.979975, 76.2786124 9.979375399999999)"
SR_00153,"Kochi, Kerala, India",Jew Street,tertiary,9.9805673,76.2783919,9.9803003,76.2769757,158.05,1.0001,2.18,,candidate_no_sv_check,"LINESTRING (76.2783919 9.9805673, 76.2781658 9.9805176, 76.2776508 9.980424599999997, 76.2769757 9.9803003)"
SR_00154,"Kochi, Kerala, India",Market Road,tertiary,9.981027800000001,76.2782241,9.981729799999997,76.2779773,82.21,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2782241 9.981027800000001, 76.2779773 9.981729799999997)"
SR_00155,"Kochi, Kerala, India",,unclassified,9.981027800000001,76.2782241,9.981286499999998,76.2792678,118.14,1.0017,7.44,,candidate_no_sv_check,"LINESTRING (76.2782241 9.981027800000001, 76.2785422 9.981119799999998, 76.2790076 9.9812492, 76.2792678 9.981286499999998)"
SR_00156,"Kochi, Kerala, India",Cloth Bazar Road,unclassified,9.979375399999999,76.2786124,9.978858899999997,76.2765426,234.48,1.0021,4.24,,candidate_no_sv_check,"LINESTRING (76.2786124 9.979375399999999, 76.2777739 9.9792264, 76.2773364 9.979114999999998, 76.2768257 9.9789644, 76.2765426 9.978858899999997)"
SR_00157,"Kochi, Kerala, India",Market Road,tertiary,9.979375399999999,76.2786124,9.9805673,76.2783919,134.01,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2786124 9.979375399999999, 76.2785015 9.979975, 76.2783919 9.9805673)"
SR_00158,"Kochi, Kerala, India",Broadway,tertiary,9.9803003,76.2769757,9.980979399999999,76.2766217,84.54,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2769757 9.9803003, 76.2766217 9.980979399999999)"
SR_00159,"Kochi, Kerala, India",Jew Street,tertiary,9.9803003,76.2769757,9.9805673,76.2783919,158.05,1.0001,2.18,,candidate_no_sv_check,"LINESTRING (76.2769757 9.9803003, 76.2776508 9.980424599999997, 76.2781658 9.9805176, 76.2783919 9.9805673)"
SR_00160,"Kochi, Kerala, India",Jew Street,tertiary,9.9803003,76.2769757,9.9801468,76.2762175,84.84,1.0001,1.34,,candidate_no_sv_check,"LINESTRING (76.2769757 9.9803003, 76.2766468 9.9802292, 76.2762602 9.980155000000002, 76.2762175 9.9801468)"
SR_00161,"Kochi, Kerala, India",Mahatma Gandhi Road,primary,9.9590537,76.2891832,9.9581529,76.2894327,103.31,1.0001,1.59,,candidate_no_sv_check,"LINESTRING (76.2891832 9.9590537, 76.2893026 9.9586125, 76.2893878 9.958300799999998, 76.2894327 9.9581529)"
SR_00162,"Kochi, Kerala, India",Ravipuram Road,secondary,9.959769800000002,76.2901974,9.960921999999997,76.2901114,127.77,1.0,0.61,,candidate_no_sv_check,"LINESTRING (76.2901974 9.959769800000002, 76.2901343 9.9605674, 76.2901251 9.960702200000002, 76.2901114 9.960921999999997)"
SR_00163,"Kochi, Kerala, India",Ravipuram Road,secondary,9.960921999999997,76.2901114,9.959769800000002,76.2901974,127.77,1.0,0.61,,candidate_no_sv_check,"LINESTRING (76.2901114 9.960921999999997, 76.2901251 9.960702200000002, 76.2901343 9.9605674, 76.2901974 9.959769800000002)"
SR_00164,"Kochi, Kerala, India",VRM Road,unclassified,9.9613353,76.2900845,9.961577199999999,76.2912889,135.04,1.0023,7.07,,candidate_no_sv_check,"LINESTRING (76.2900845 9.9613353, 76.2904484 9.9614345, 76.2907677 9.961513799999999, 76.2912889 9.961577199999999)"
SR_00165,"Kochi, Kerala, India",Ravipuram Road,secondary,9.961619299999999,76.2900034,9.9622973,76.2897261,80.93,1.0002,1.94,,candidate_no_sv_check,"LINESTRING (76.2900034 9.961619299999999, 76.2899132 9.961855, 76.2897887 9.9621584, 76.2897261 9.9622973)"
SR_00166,"Kochi, Kerala, India",Sreekandath Road East,tertiary,9.961619299999999,76.2900034,9.961392100000001,76.2886256,153.15,1.0001,1.88,,candidate_no_sv_check,"LINESTRING (76.2900034 9.961619299999999, 76.289493 9.961524299999999, 76.2890085 9.9614503, 76.2886256 9.961392100000001)"
SR_00167,"Kochi, Kerala, India",VRM Road,unclassified,9.961577199999999,76.2912889,9.9613353,76.2900845,135.04,1.0023,7.07,,candidate_no_sv_check,"LINESTRING (76.2912889 9.961577199999999, 76.2907677 9.961513799999999, 76.2904484 9.9614345, 76.2900845 9.9613353)"
SR_00168,"Kochi, Kerala, India",Mahatma Gandhi Road,primary,9.9607046,76.2887641,9.9590537,76.2891832,188.33,1.0003,2.56,,candidate_no_sv_check,"LINESTRING (76.2887641 9.9607046, 76.2888272 9.960423199999997, 76.2889088 9.9600519, 76.2890703 9.959448199999999, 76.2891832 9.9590537)"
SR_00169,"Kochi, Kerala, India",Ravipuram Road,secondary,9.9622973,76.2897261,9.961619299999999,76.2900034,80.93,1.0002,1.94,,candidate_no_sv_check,"LINESTRING (76.2897261 9.9622973, 76.2897887 9.9621584, 76.2899132 9.961855, 76.2900034 9.961619299999999)"
SR_00170,"Kochi, Kerala, India",Manikkath Cross Road,residential,9.962688300000002,76.2910249,9.964317200000002,76.290802,182.12,1.0018,6.86,,candidate_no_sv_check,"LINESTRING (76.2910249 9.962688300000002, 76.2909917 9.9630065, 76.290887 9.963504399999998, 76.2908428 9.9637385, 76.29082700000001 9.963978099999999, 76.2908096 9.964219499999999, 76.290802 9.964317200000002)"
SR_00171,"Kochi, Kerala, India",Ravipuram Road,secondary,9.963945399999998,76.2892016,9.964693700000002,76.2888527,91.17,1.0,0.0,,candidate_no_sv_check,"LINESTRING (76.2892016 9.963945399999998, 76.2888527 9.964693700000002)"
